Date,Rainfall,Tmax,Tmin,speed
20180203,0.00,32.8,21.2,5.35
20180204,0.00,32.8,20.8,7.96
20180205,0.03,33.9,22.6,9.58
20180206,0.04,33.0,23.5,10.04
20180207,0.00,32.3,23.0,9.67
20180208,0.46,32.6,22.1,11.08
20180209,0.02,32.8,20.9,15.58
20180210,0.00,33.9,21.2,12.25
20180211,0.00,33.7,21.1,7.71
20180212,0.00,33.5,21.7,5.29
20180213,0.00,34.2,22.5,2.38
20180214,1.82,34.2,23.1,0.5
20180215,0.00,34.8,23.4,1.17
20180216,0.00,34.8,23.0,1.17
20180217,0.31,34.3,23.0,2.08
20180218,0.00,34.2,23.3,2.33
20180219,0.24,33.8,23.7,2.21
20180220,6.84,31.9,24.4,1.17
20180221,0.26,31.7,23.9,2.42
20180222,2.28,31.5,23.1,2.5
20180223,4.01,31.5,22.3,1.54
20180224,0.00,29.2,20.9,0.63
20180225,10.90,29.0,20.9,2.08
20180226,3.80,29.7,21.1,1.38
20180227,1.46,29.4,21.8,3.63
20180228,15.59,27.9,22.1,2.83
20180301,3.98,25.6,19.2,0.42
20180302,0.55,28.0,21.0,0.88
20180303,5.66,28.7,21.2,3.71
20180304,7.36,28.6,20.7,2.92
20180305,3.23,29.1,20.6,1.54
20180306,0.00,30.2,24.2,1.79
20180307,2.75,30.9,22.1,2.04
20180308,4.27,32.1,21.7,2.04
20180309,2.31,32.3,24.5,1.33
20180310,2.09,32.5,23.2,1.63
20180311,0.00,26.6,11.9,3.04
20180312,4.73,28.6,10.9,1.5
20180313,0.82,28.5,23.3,3.92
20180314,1.10,29.8,10.1,2.33
20180315,1.45,24.7,10.9,5.54
20180316,0.45,27.4,22.3,4.75
20180317,1.73,29.7,22.2,4.42
20180318,0.94,30.4,11.1,0.88
20180319,13.35,29.5,21.9,1.71
20180320,15.85,29.3,21.7,5.5
20180321,5.78,27.9,19.4,2.83
20180322,1.79,28.9,21.2,2.79
20180323,4.64,29.5,21.1,2.08
20180324,3.72,29.3,22.6,1.67
20180325,1.94,28.7,22.0,3.33
20180326,0.42,29.2,21.5,5.54
20180327,0.16,29.5,22.3,1.79
20180328,4.36,29.0,11.9,1.29
20180329,0.26,28.3,20.1,0.21
20180330,2.04,29.0,20.7,1.13
20180331,1.98,28.9,19.9,1.08
20180401,1.13,29.5,19.7,2.04
20180402,6.71,27.3,21.3,2.33
20180403,11.96,27.8,21.4,2.25
20180404,8.66,27.1,20.2,2.83
20180405,0.30,27.1,20.1,0.75
20180406,0.00,28.1,19.8,1.5
20180407,6.65,27.5,20.7,0.88
20180408,15.03,27.2,20.2,3.46
20180409,1.49,27.4,18.7,1.25
20180410,6.22,28.1,19.4,1.17
20180411,9.32,26.3,20.4,1.96
20180412,8.19,27.7,20.1,3.13
20180413,11.20,25.3,19.9,3
20180414,6.13,24.0,20.0,2.58
20180415,21.31,27.6,18.6,0.58
20180416,10.55,25.8,20.3,0.96
20180417,2.36,25.9,19.7,3.83
20180418,0.00,27.8,19.8,2.33
20180419,0.10,28.9,20.0,2.08
20180420,0.00,29.3,20.8,0.67
20180421,0.00,28.8,20.3,2.54
20180422,0.24,28.7,19.3,4.33
20180423,0.00,28.7,20.7,4.29
20180424,2.71,25.8,20.6,3.75
20180425,19.45,28.8,19.2,2.46
20180426,15.74,27.2,20.5,5.5
20180427,11.58,28.2,19.8,4.83
20180428,19.21,29.2,20.7,8.17
20180429,13.60,28.6,20.9,8.88
20180430,3.30,28.8,20.9,3.96
20180501,5.93,28.9,17.6,4.63
20180502,0.00,28.1,17.0,7.5
20180503,0.58,28.9,17.3,11.17
20180504,1.79,29.1,18.2,13.17
20180505,2.06,28.7,18.1,6.92
20180506,0.00,28.5,17.8,1.25
20180507,1.61,28.7,17.7,2.29
20180508,8.63,28.7,17.9,3.67
20180509,9.15,29.0,17.8,2.13
20180510,5.43,29.6,17.9,8.58
20180511,0.00,29.6,17.6,6.42
20180512,4.92,29.1,18.2,0.63
20180513,8.30,29.0,19.2,1.63
20180514,11.65,29.2,17.9,2.92
20180515,14.50,26.1,17.6,5.13
20180516,9.13,25.9,17.0,5.88
20180517,4.98,28.0,17.6,5.38
20180518,0.48,28.3,16.6,3.75
20180519,1.15,27.8,16.8,4.25
20180520,16.23,28.1,17.3,5.75
20180521,23.80,28.4,17.2,5.63
20180522,8.32,27.8,17.9,4.08
20180523,0.95,28.2,17.6,2.67
20180524,0.00,28.3,16.8,1.42
20180525,10.41,28.4,16.8,1.29
20180526,6.70,28.7,17.2,3.29
20180527,0.00,28.5,17.1,4.17
20180528,1.81,28.8,14.9,1.88
20180529,0.21,28.0,8.0,1.25
20180530,5.25,28.3,8.6,1.42
20180531,0.00,28.9,17.3,7.21
20180601,5.49,29.0,19.7,4.83
20180602,3.25,29.3,20.2,1.38
20180603,8.08,29.5,19.6,2.25
20180604,10.94,29.2,20.4,4.38
20180605,0.00,28.3,18.4,11.58
20180606,0.14,28.6,19.0,13.08
20180607,5.11,29.1,19.5,5.88
20180608,0.00,29.8,19.1,1.38
20180609,0.08,29.0,19.3,1.38
20180610,2.42,30.0,19.6,14.13
20180611,0.30,30.3,18.6,10.96
20180612,0.50,30.4,19.4,1.96
20180613,0.12,29.8,19.1,1.63
20180614,0.00,29.9,18.9,1.83
20180615,0.00,30.0,19.0,5.17
20180616,0.02,30.6,20.1,4.67
20180617,0.00,31.1,19.8,1.29
20180618,3.81,31.0,20.0,4.08
20180619,5.63,30.0,18.9,5.92
20180620,10.37,29.6,19.6,4.79
20180621,0.00,28.4,19.1,5.75
20180622,0.00,29.4,17.8,5
20180623,0.00,30.1,19.5,5.83
20180624,0.00,30.2,19.8,4.42
20180625,1.37,30.5,19.6,4.54
20180626,1.01,29.6,19.9,7.29
20180627,0.00,29.6,18.9,9.21
20180628,0.00,30.2,19.5,6.25
20180629,0.00,30.2,19.7,10.63
20180630,0.00,30.5,19.9,14.46
20180701,3.71,28.2,18.3,10.92
20180702,1.42,26.6,19.8,8.75
20180703,2.97,27.6,18.3,17.04
20180704,0.12,26.4,18.7,14.38
20180705,0.10,27.2,17.3,6.33
20180706,0.00,27.0,17.1,6.29
20180707,0.00,27.4,15.9,12.79
20180708,3.40,26.4,15.9,13.71
20180709,0.90,27.1,18.2,17.04
20180710,0.16,26.9,19.3,9.13
20180711,0.00,24.6,17.8,3.75
20180712,0.00,27.1,18.0,9.13
20180713,0.37,26.7,18.0,8.83
20180714,0.00,26.8,18.5,7
20180715,0.00,27.5,17.5,6.92
20180716,0.02,27.1,17.7,8.5
20180717,0.00,27.5,15.9,5.88
20180718,0.13,28.1,17.4,4.92
20180719,3.57,28.6,19.1,6.04
20180720,0.09,28.3,19.4,4.75
20180721,0.46,28.1,19.9,5.54
20180722,0.64,28.9,16.6,2.63
20180723,1.17,27.7,19.2,2.75
20180724,2.10,26.4,20.7,4.71
20180725,1.97,28.0,17.7,4.21
20180726,0.16,26.8,20.3,3.38
20180727,2.92,27.3,20.7,3.33
20180728,1.85,27.8,20.0,3.79
20180729,3.57,27.9,18.8,6.75
20180730,4.28,26.7,22.4,6.25
20180731,0.03,28.3,21.6,4.92
20180801,4.03,28.6,24.0,3.46
20180802,0.50,29.4,21.2,2.29
20180803,2.78,29.5,21.6,5.17
20180804,0.38,30.4,21.5,9.5
20180805,0.02,30.3,21.4,7.75
20180806,0.00,29.6,22.9,8.92
20180807,0.96,29.7,21.7,5.54
20180808,0.10,29.9,21.4,8.38
20180809,0.03,31.2,21.4,12
20180810,2.88,31.4,21.1,6.42
20180811,0.85,32.0,21.1,7.79
20180812,0.00,30.2,20.6,9.79
20180813,0.00,30.3,20.3,10.92
20180814,0.04,28.8,19.8,11.13
20180815,0.00,31.1,20.4,1.96
20180816,0.00,30.4,19.9,1.42
20180817,0.01,30.9,21.9,2.42
20180818,0.04,30.0,20.0,2.29
20180819,2.62,29.9,21.9,1.42
20180820,1.95,29.3,20.9,1.38
20180821,7.68,28.9,22.1,3.13
20180822,0.34,30.5,21.8,3.29
20180823,5.87,28.3,21.6,3.83
20180824,0.00,27.0,20.7,6.54
20180825,2.59,26.5,19.2,3.75
20180826,3.23,29.7,18.4,6.75
20180827,0.38,27.2,20.7,7.25
20180828,5.46,29.5,19.0,5
20180829,0.85,26.1,20.3,6.29
20180830,0.00,29.8,21.3,6.96
20180831,0.00,29.5,20.7,7.13
20180901,0.81,28.6,21.7,5.63
20180902,3.60,28.9,21.3,4.88
20180903,0.00,26.9,22.0,2.63
20180904,5.73,26.7,20.8,3.67
20180905,0.96,27.4,21.1,5.96
20180906,2.74,30.0,20.7,3.5
20180907,0.00,29.9,20.5,4.83
20180908,0.00,29.4,20.2,6.29
20180909,2.85,29.9,21.0,4.17
20180910,0.18,29.7,20.9,4.21
20180911,0.02,30.3,22.1,3.83
20180912,0.00,28.5,21.6,3.29
20180913,2.75,28.7,21.4,9.21
20180914,7.75,29.2,21.4,11.92
20180915,0.00,29.9,21.7,4.25
20180916,0.47,30.0,21.6,6.79
20180917,5.65,29.9,22.1,11.83
20180918,6.02,31.0,21.4,8.88
20180919,2.57,28.5,23.1,5.71
20180920,0.64,29.2,22.9,7.54
20180921,0.00,30.3,19.7,12.29
20180922,0.03,30.4,20.5,9.17
20180923,1.12,30.3,22.0,11.54
20180924,1.00,29.3,20.8,10.83
20180925,5.58,30.8,22.0,7.42
20180926,0.57,30.3,23.1,5.38
20180927,0.00,31.0,22.4,3.67
20180928,2.23,30.5,21.8,5.88
20180929,1.87,29.8,20.6,4.25
20180930,0.11,30.1,21.3,2.5
20181001,0.28,29.9,18.1,3.21
20181002,1.46,31.0,20.3,5.67
20181003,4.44,30.6,20.7,3.04
20181004,4.71,30.7,19.6,6.88
20181005,0.00,31.3,18.4,3.29
20181006,0.35,30.6,18.4,2.63
20181007,5.47,30.9,19.1,1.21
20181008,1.70,28.8,18.8,0.63
20181009,1.06,29.4,17.8,0.79
20181010,0.00,28.5,18.7,1.58
20181011,0.00,29.5,18.3,1.08
20181012,0.47,28.7,18.4,2.04
20181013,4.07,29.8,17.5,5.88
20181014,11.31,26.0,18.7,6.71
20181015,1.50,28.7,17.0,9.04
20181016,0.49,29.1,17.8,6.58
20181017,0.00,29.6,18.5,8.38
20181018,1.42,28.8,18.1,7.17
20181019,5.46,27.6,17.7,4.54
20181020,0.00,26.8,16.4,2.92
20181021,1.03,31.0,17.3,7.79
20181022,0.19,30.2,17.5,2.42
20181023,0.00,29.3,18.0,3.04
20181024,1.64,30.0,17.4,1.46
20181025,0.23,28.6,19.1,0.75
20181026,2.89,30.2,16.3,1.92
20181027,6.56,28.8,17.6,2.96
20181028,0.13,28.7,17.0,3.58
20181029,5.85,29.4,15.6,1.46
20181030,8.36,27.8,18.9,3.21
20181031,1.02,28.3,18.2,3
20181101,3.40,28.7,18.2,4.71
20181102,9.61,28.4,18.7,4.13
20181103,0.00,28.8,17.8,0.54
20181104,0.00,29.1,17.4,3.08
20181105,0.00,28.6,17.6,3.21
20181106,0.61,29.5,17.9,3.46
20181107,0.49,31.3,17.7,2.67
20181108,3.42,29.7,17.9,2.88
20181109,5.81,29.4,18.1,1.79
20181110,2.11,27.6,18.4,1.25
20181111,6.40,27.5,18.5,0.63
20181112,0.42,29.9,16.6,3.54
20181113,1.34,29.8,18.0,3.71
20181114,0.00,30.2,17.0,3.96
20181115,0.00,30.3,18.2,3.96
20181116,0.16,30.5,18.1,3.33
20181117,2.78,29.3,18.4,5.13
20181118,0.27,28.5,18.6,5.13
20181119,0.00,28.6,17.3,4.25
20181120,0.54,29.8,18.6,5.42
20181121,0.01,28.2,17.4,9.21
20181122,0.22,28.9,17.8,12.04
20181123,0.00,29.2,18.6,10.42
20181124,0.00,29.7,18.7,4.83
20181125,0.00,30.1,18.1,0.42
20181126,0.13,28.9,18.1,0.21
20181127,0.00,29.8,17.1,2.17
20181128,4.09,30.6,18.2,2.21
20181129,0.00,30.7,18.6,3.29
20181130,0.00,30.7,19.4,1.22
20181201,0.89,29.3,18.5,3.21
20181202,1.98,29.3,19.0,0.83
20181203,2.45,29.8,22.1,1.79
20181204,6.90,27.7,18.9,0.92
20181205,9.90,29.0,18.0,1.38
20181206,0.00,29.4,18.8,1.25
20181207,5.66,31.0,19.0,3.38
20181208,8.98,27.4,20.0,2
20181209,14.01,26.1,18.6,2.33
20181210,6.43,25.1,17.9,3.21
20181211,16.68,26.0,18.6,3.88
20181212,1.12,26.9,17.5,6.58
20181213,3.73,27.2,17.6,2.04
20181214,0.71,28.7,18.1,3.75
20181215,1.20,27.6,18.8,1.42
20181216,0.00,27.9,18.3,2.33
20181217,0.28,28.2,19.2,6.58
20181218,0.58,29.5,18.4,6.71
20181219,5.00,24.4,19.8,6.17
20181220,4.58,28.7,19.1,3.83
20181221,3.65,27.9,18.8,1.8
20181222,5.39,28.6,19.0,2.13
20181223,4.22,29.2,19.2,2.21
20181224,0.00,27.7,19.4,0.88
20181225,0.20,28.6,18.5,0.21
20181226,0.64,30.0,18.7,1.75
20181227,2.91,29.5,18.8,1.67
20181228,4.15,29.8,18.4,2.13
20181229,4.15,29.3,18.9,0.92
20181230,3.38,28.6,18.3,1.79
20181231,0.00,29.2,17.4,1.04
20190101,0.08,28.8,16.5,2.13
20190102,0.67,29.4,17.4,2.29
20190103,0.02,30.2,17.5,2.3
20190104,0.93,29.9,19.1,2.58
20190105,0.00,28.5,17.0,2.67
20190106,0.00,29.7,18.1,1.46
20190107,0.00,29.3,17.8,2.25
20190108,0.00,29.2,18.2,3.88
20190109,0.07,30.0,19.0,1.83
20190110,0.00,29.5,19.4,5.42
20190111,0.27,30.5,19.3,9.63
20190112,0.02,30.8,17.7,6.13
20190113,0.47,30.3,17.0,1.5
20190114,1.01,29.7,18.1,2.75
20190115,2.41,29.4,18.6,3.38
20190116,11.31,27.5,17.9,2.58
20190117,0.03,29.9,16.9,4.42
20190118,4.97,28.0,18.4,2.54
20190119,0.79,28.4,17.3,3.08
20190120,0.43,28.5,18.8,3.46
20190121,0.88,25.2,18.4,2.67
20190122,0.50,29.9,18.0,2.42
20190123,0.83,29.3,19.2,1.67
20190124,1.15,30.6,18.6,2.17
20190125,0.50,30.8,16.8,2.52
20190126,0.00,30.3,18.2,2.42
20190127,1.04,31.3,18.4,2.67
20190128,0.00,31.8,18.9,2.33
20190129,0.00,31.9,18.2,2.83
20190130,0.00,31.0,17.8,2.92
20190131,0.00,32.2,17.2,1.79
20190201,0.00,32.1,19.1,2.67
20190202,0.00,32.5,19.7,1.25
20190203,0.00,31.5,19.4,3.5
20190204,0.00,33.2,19.8,1.78
20190205,0.28,29.4,20.0,3.75
20190206,0.00,30.7,20.0,2.92
20190207,0.00,30.4,20.8,2.46
20190208,0.00,30.8,22.8,2
20190209,0.00,32.1,21.3,2.63
20190210,0.19,31.8,22.1,3.29
20190211,0.00,30.7,21.7,3.46
20190212,0.00,31.1,21.0,2.83
20190213,0.20,32.4,18.7,3.71
20190214,0.23,31.7,20.9,3.83
20190215,1.52,31.1,20.5,4.46
20190216,0.64,29.7,20.9,4.5
20190217,2.98,31.2,20.7,1.42
20190218,1.36,30.7,20.7,2.5
20190219,3.23,30.0,20.2,4.42
20190220,0.60,30.3,20.0,7.17
20190221,1.47,31.1,20.1,4.25
20190222,6.39,28.9,19.3,4.79
20190223,4.90,28.1,19.6,2.79
20190224,6.98,28.5,18.9,2.58
20190225,4.01,28.3,17.3,2.42
20190226,0.11,31.1,17.6,1.67
20190227,0.00,31.2,19.0,2.33
20190228,0.00,32.3,19.9,2.67
20190301,0.92,31.6,20.7,0.21
20190302,3.26,24.5,22.6,1.13
20190303,1.46,28.9,19.7,1.13
20190304,5.44,28.7,20.3,1.83
20190305,9.82,29.0,19.6,2.88
20190306,4.38,29.1,19.9,3.21
20190307,7.40,28.5,20.3,2.33
20190308,2.33,28.8,20.8,1.88
20190309,0.38,29.7,21.0,1.13
20190310,1.75,30.7,20.4,1.96
20190311,9.40,30.1,20.9,2.58
20190312,1.47,31.1,21.7,2.46
20190313,0.01,31.9,21.2,2.75
20190314,0.70,30.1,20.2,1.96
20190315,0.00,31.0,20.7,1.54
20190316,3.95,30.9,20.8,4.63
20190317,0.02,30.8,21.6,1.74
20190318,0.03,32.2,21.2,1.54
20190319,0.00,33.5,21.3,2.58
20190320,0.46,32.5,21.7,3.83
20190321,1.42,32.3,22.3,3.96
20190322,2.28,31.9,20.0,3.08
20190323,0.00,32.4,22.5,2.54
20190324,0.02,32.1,21.3,1.04
20190325,0.37,30.6,19.1,2.21
20190326,0.13,31.5,19.8,5.83
20190327,0.93,30.0,19.2,8.79
20190328,3.41,28.9,19.3,5.21
20190329,1.33,30.6,18.7,2.88
20190330,9.54,29.6,19.2,1.83
20190331,7.46,31.0,19.6,2.54
20190401,1.01,30.7,19.5,2.38
20190402,2.76,30.4,20.1,1.42
20190403,1.54,30.7,19.9,1.63
20190404,0.66,30.3,20.7,0.67
20190405,0.14,31.0,20.0,1
20190406,0.00,32.4,20.0,2.08
20190407,0.01,32.6,20.3,1.04
20190408,3.08,31.8,20.8,2.17
20190409,7.12,30.7,22.3,4.25
20190410,3.44,29.0,20.0,2.83
20190411,9.81,30.5,19.5,1.92
20190412,2.34,31.8,20.4,1.29
20190413,3.30,30.0,20.3,0
20190414,0.84,29.3,20.2,2.38
20190415,1.10,29.8,19.0,1.33
20190416,5.11,30.6,19.1,1
20190417,0.24,29.7,19.5,0.67
20190418,0.00,31.9,19.4,1
20190419,0.00,32.3,19.0,4.17
20190420,0.35,30.3,19.6,2.83
20190421,3.45,30.4,19.6,2
20190422,18.71,28.3,19.1,1.79
20190423,12.98,25.9,18.4,2.63
20190424,9.07,30.3,18.7,5.75
20190425,13.29,29.7,19.5,5.25
20190426,10.88,26.6,20.0,3.42
20190427,6.57,27.3,18.6,7.38
20190428,6.13,27.8,18.8,5.13
20190429,8.04,29.8,19.0,2.67
20190430,3.77,31.1,19.5,6.75
20190501,6.22,30.1,18.3,8.38
20190502,0.87,29.6,19.2,10
20190503,7.31,29.2,19.3,6.5
20190504,8.52,30.6,18.7,3.92
20190505,11.83,29.6,18.9,4
20190506,1.80,29.8,18.2,5.79
20190507,0.99,29.6,18.3,7.67
20190508,6.79,26.8,19.1,9.75
20190509,9.05,27.8,19.4,12.21
20190510,6.99,28.8,20.1,6.42
20190511,5.99,29.1,19.2,4.54
20190512,9.76,28.2,18.9,7.88
20190513,14.08,29.1,19.6,5.96
20190514,3.54,29.0,20.4,8.71
20190515,2.00,28.9,20.1,5.33
20190516,1.53,29.1,21.0,6.54
20190517,5.97,29.6,21.0,5.38
20190518,17.18,28.0,20.9,7.29
20190519,11.20,27.3,22.7,5.08
20190520,9.19,27.8,20.8,5.88
20190521,7.10,29.0,21.4,3.63
20190522,6.57,28.5,22.1,0.54
20190523,5.20,27.1,22.5,1.42
20190524,11.63,27.3,22.7,2.08
20190525,6.53,28.6,20.3,1.46
20190526,7.81,27.0,22.1,0.88
20190527,8.46,27.5,21.9,2.13
20190528,4.56,28.2,21.4,2.33
20190529,3.32,27.5,21.0,4.5
20190530,7.95,28.7,20.1,6.96
20190531,12.73,27.8,20.0,6.58
20190601,1.24,25.8,19.1,11.75
20190602,2.02,27.7,18.8,11.67
20190603,3.32,25.2,20.0,8.83
20190604,1.21,27.1,18.9,5.83
20190605,5.94,25.9,19.6,2.88
20190606,0.90,27.1,19.5,1.88
20190607,2.69,25.7,19.0,5.13
20190608,1.30,26.2,19.5,2.67
20190609,0.72,23.9,20.2,2.08
20190610,0.30,27.0,19.1,1.92
20190611,1.34,25.4,19.4,2.33
20190612,1.71,27.1,20.1,4.42
20190613,0.47,28.0,19.3,1.75
20190614,0.65,27.6,19.4,2.5
20190615,1.10,26.2,18.9,1.13
20190616,2.63,27.7,19.6,2.33
20190617,0.73,27.5,20.3,4.67
20190618,0.67,27.7,19.9,3.5
20190619,0.93,28.1,19.9,2.25
20190620,1.30,28.4,19.5,3.71
20190621,1.54,27.9,20.5,5.5
20190622,1.34,27.8,21.4,5.71
20190623,1.06,27.4,20.1,7.67
20190624,1.35,26.5,21.0,4.04
20190625,0.91,28.9,20.9,4.04
20190626,2.61,25.1,20.7,8.04
20190627,2.23,27.6,19.9,6.88
20190628,1.70,27.3,19.9,6.29
20190629,1.51,28.8,20.4,6.75
20190630,0.52,27.5,20.7,3.67
20190701,0.74,28.5,19.6,3.58
20190702,1.27,29.1,20.4,2.33
20190703,0.96,28.8,19.1,2.83
20190704,1.31,28.3,20.1,8.04
20190705,0.39,28.3,19.3,6.21
20190706,1.92,29.7,19.7,6.38
20190707,1.85,28.0,19.8,6.04
20190708,0.00,28.6,18.0,8.04
20190709,3.56,29.2,18.6,5.38
20190710,4.02,28.7,18.1,3.17
20190711,0.73,29.5,18.7,1.38
20190712,2.06,27.0,17.0,2.08
20190713,3.59,25.0,18.2,2.04
20190714,0.27,28.6,16.9,1.38
20190715,0.30,28.7,17.2,0.58
20190716,2.46,28.2,18.6,1.42
20190717,2.53,28.9,18.9,1.88
20190718,0.75,29.2,19.7,1.67
20190719,2.81,28.9,19.4,1.13
20190720,4.03,28.8,20.2,1.13
20190721,1.07,28.5,20.8,2.75
20190722,0.62,27.2,21.1,5.88
20190723,0.98,26.4,21.3,12.75
20190724,1.22,27.7,20.7,15.42
20190725,0.08,28.8,21.1,12.25
20190726,0.35,28.8,20.5,2.96
20190727,0.04,28.8,21.6,2.29
20190728,0.04,26.8,20.1,4.83
20190729,0.22,28.2,19.3,4.08
20190730,1.56,27.8,24.1,1.25
20190731,1.45,25.2,22.4,4.71
20190801,1.89,30.6,22.7,6.25
20190802,0.20,32.4,22.1,8.75
20190803,0.00,32.3,20.9,4.67
20190804,0.00,30.9,22.1,4.33
20190805,0.03,31.2,19.4,3.5
20190806,0.00,30.7,21.6,6.96
20190807,4.26,31.3,23.6,3.08
20190808,12.35,31.0,23.6,4.38
20190809,4.24,30.1,23.6,7.13
20190810,0.00,29.5,22.1,7.88
20190811,0.02,29.6,20.2,7.21
20190812,0.45,30.6,20.3,4.92
20190813,0.23,31.5,21.5,6.42
20190814,0.22,31.3,21.5,8.13
20190815,1.27,31.5,20.6,10.46
20190816,0.03,29.4,22.0,5.46
20190817,0.83,29.7,19.0,4.58
20190818,0.35,31.0,22.1,1.21
20190819,0.41,30.1,21.4,0.92
20190820,0.75,31.4,21.5,2.42
20190821,7.60,30.5,22.0,0.79
20190822,0.20,33.8,21.5,0.63
20190823,0.49,30.6,21.3,3.88
20190824,0.04,31.7,20.2,3.46
20190825,1.27,32.1,20.3,4.68
20190826,1.71,30.7,21.2,1.92
20190827,1.50,29.9,20.0,4.17
20190828,2.63,30.0,19.4,4.75
20190829,4.21,29.9,19.8,5.67
20190830,6.30,29.0,21.2,7.04
20190831,5.81,26.1,22.0,4.83
20190901,0.38,28.3,20.9,4.04
20190902,0.00,28.6,20.9,1.46
20190903,4.74,28.2,20.2,1.17
20190904,4.32,29.3,20.3,3.92
20190905,5.96,29.5,21.8,2.63
20190906,8.60,28.5,22.2,7.13
20190907,5.04,29.1,20.7,5.71
20190908,0.10,27.2,20.7,4.04
20190909,0.02,28.7,20.2,5.54
20190910,2.72,29.6,22.6,5.96
20190911,1.55,28.7,21.3,3.25
20190912,0.08,28.2,20.9,3.79
20190913,1.02,30.1,20.5,4.21
20190914,3.85,28.9,22.2,5.29
20190915,1.63,29.8,22.6,4.67
20190916,0.00,31.5,21.0,5.58
20190917,1.14,31.4,20.6,1.75
20190918,0.02,29.6,22.1,1.04
20190919,0.00,31.6,23.0,3.38
20190920,0.60,31.0,21.9,2.25
20190921,1.92,30.4,21.7,2.38
20190922,0.00,29.8,22.7,1.75
20190923,0.83,30.7,20.5,4.75
20190924,0.02,31.2,21.6,7.58
20190925,0.74,28.6,22.2,4.21
20190926,18.79,29.2,21.6,3.71
20190927,3.15,26.8,20.8,3
20190928,2.37,27.9,20.5,4.5
20190929,12.47,29.6,21.0,6.04
20190930,5.46,28.8,20.4,2.79
20191001,9.10,28.1,19.4,8
20191002,18.32,29.4,19.4,4.46
20191003,1.86,30.6,18.6,5.63
20191004,0.62,30.8,18.2,0.63
20191005,13.10,28.2,18.2,3.71
20191006,5.52,28.2,18.9,3.08
20191007,0.00,29.8,18.8,2.82
20191008,2.27,29.9,16.8,1.54
20191009,16.69,29.9,17.9,2.25
20191010,0.00,29.1,18.8,2.09
20191011,5.56,30.6,18.3,1.17
20191012,0.49,29.2,18.9,1.38
20191013,10.87,30.0,17.5,1.25
20191014,17.92,27.6,17.4,1.83
20191015,2.91,30.3,16.8,1.42
20191016,12.65,30.7,18.5,2.25
20191017,19.99,29.1,18.3,3.5
20191018,8.21,27.3,17.8,2.29
20191019,12.06,28.1,17.1,2.33
20191020,3.71,28.4,17.8,1.13
20191021,4.56,27.8,17.9,1.04
20191022,10.57,28.5,17.6,1.42
20191023,14.43,28.4,17.5,3.21
20191024,8.80,29.1,17.6,2.13
20191025,8.17,29.6,18.2,2.25
20191026,7.85,29.2,18.0,2
20191027,8.79,29.3,17.4,3.63
20191028,18.58,27.6,17.0,0.33
20191029,25.53,25.8,17.6,1.83
20191030,14.39,29.0,17.3,1.5
20191031,16.87,28.1,17.0,1.42
20191101,8.65,28.6,17.1,2.96
20191102,3.86,29.6,17.9,1.08
20191103,4.80,29.4,17.6,1.04
20191104,3.45,29.8,18.4,1.04
20191105,4.53,30.3,18.2,0.88
20191106,0.00,29.1,18.3,1.54
20191107,1.35,28.6,18.6,2.83
20191108,0.05,28.8,18.0,2
20191109,2.36,28.9,17.2,2
20191110,7.11,30.0,18.1,3.08
20191111,3.56,29.9,19.1,1.04
20191112,15.21,27.7,17.8,2.38
20191113,10.63,27.9,17.8,1.25
20191114,10.27,28.4,18.5,1.46
20191115,2.30,29.1,18.3,0.96
20191116,5.95,29.9,18.3,2.21
20191117,16.40,29.8,18.8,3.79
20191118,15.19,28.1,17.9,4.17
20191119,9.00,26.8,18.5,1.5
20191120,22.44,28.3,18.6,0.54
20191121,14.73,27.9,17.6,1.92
20191122,22.02,28.0,19.2,1.96
20191123,11.50,25.2,18.1,0.42
20191124,19.33,24.8,17.7,0.54
20191125,14.72,27.1,17.6,0.58
20191126,2.40,27.6,17.8,0.42
20191127,12.49,28.5,17.8,1.54
20191128,8.19,28.8,17.8,1.54
20191129,25.22,27.3,18.8,0.54
20191130,6.28,28.0,18.3,1.25
20191201,10.22,28.4,18.2,0.92
20191202,29.10,28.9,20.7,1.08
20191203,7.60,24.2,20.5,0.71
20191204,8.24,26.6,20.4,2.08
20191205,7.59,27.1,20.1,0.67
20191206,7.15,28.8,19.9,1.63
20191207,14.84,27.3,20.2,2.75
20191208,13.98,25.5,19.7,1.83
20191209,4.54,24.8,18.7,1.46
20191210,9.15,26.1,19.0,2.83
20191211,12.12,28.5,18.3,2.08
20191212,7.43,27.0,18.0,4.96
20191213,8.97,27.3,18.3,2.96
20191214,6.93,27.3,18.1,2.04
20191215,13.58,27.4,18.0,1.29
20191216,5.31,26.8,19.0,0.5
20191217,0.00,27.9,19.5,2.21
20191218,0.00,29.1,18.3,2.29
20191219,0.17,28.7,18.5,1.95
20191220,0.50,30.1,16.7,1.08
20191221,0.00,28.3,18.6,3.33
20191222,0.28,29.7,18.8,1.83
20191223,0.06,24.6,19.4,2
20191224,5.23,28.8,18.5,3.83
20191225,19.35,28.4,19.8,1.73
20191226,1.33,24.9,19.8,0.63
20191227,10.41,27.3,18.6,1.17
20191228,0.03,27.8,19.4,3
20191229,0.09,28.2,18.5,1
20191230,0.83,28.5,19.1,0.83
20191231,0.41,29.6,17.8,1.38
20200101,0.46,29.8,19.0,0.75
20200102,0.35,30.0,17.7,1.5
20200103,2.01,29.4,17.7,0.58
20200104,1.26,29.8,18.8,0.33
