Date,Rainfall,Tmax,Tmin,speed
20160923,1.22,27.9,20.4,
20160924,0.41,27.5,20.9,
20160925,0.62,27.6,4.2,
20160926,2.30,27.4,20.7,
20160927,4.23,26.2,3.6,
20160928,2.23,27.2,20.6,
20160929,4.15,27.7,20.1,
20160930,1.05,28.1,3.9,
20161001,2.78,28.5,11.2,
20161002,10.36,25.8,11.5,
20161003,6.21,24.5,14.3,
20161004,2.86,24.2,11.7,
20161005,4.76,24.9,12.0,
20161006,16.81,26.8,11.0,
20161007,2.31,27.7,3.1,
20161008,0.05,27.5,11.7,
20161009,0.00,29.0,1.9,
20161010,0.38,28.3,2.1,
20161011,0.37,28.6,11.5,
20161012,0.00,28.8,1.4,
20161013,0.04,28.2,8.5,
20161014,0.11,29.2,2.1,
20161015,0.09,29.3,2.4,
20161016,0.80,30.0,10.0,
20161017,0.00,28.5,2.1,
20161018,1.20,27.4,1.7,
20161019,0.16,29.9,2.3,
20161020,2.04,29.8,1.9,
20161021,0.00,28.4,11.8,
20161022,1.40,28.2,13.8,
20161023,0.00,28.9,13.7,
20161024,0.04,29.0,13.0,
20161025,0.64,29.3,12.6,
20161026,0.46,29.6,12.8,
20161027,0.45,29.6,11.7,
20161028,4.44,27.3,12.7,
20161029,0.60,27.8,9.5,
20161030,0.29,27.0,1.8,
20161031,1.36,27.8,11.8,
20161101,3.99,28.1,3.3,
20161102,26.57,27.5,20.4,
20161103,3.76,25.2,16.8,
20161104,0.03,25.8,18.1,
20161105,0.12,26.3,19.2,
20161106,0.58,25.7,18.4,
20161107,2.47,26.2,2.8,
20161108,0.21,23.7,19.3,
20161109,1.36,24.3,3.9,
20161110,0.00,25.9,3.2,
20161111,0.00,26.6,21.3,
20161112,0.12,26.7,20.9,
20161113,0.00,27.3,20.9,
20161114,0.46,26.8,3.2,
20161115,0.44,27.8,20.4,
20161116,10.96,28.0,20.8,
20161117,0.05,26.6,17.9,
20161118,10.33,25.9,18.7,
20161119,2.91,25.8,17.6,
20161120,0.00,26.9,17.4,
20161121,3.20,27.0,3.5,
20161122,0.70,26.2,2.5,
20161123,3.58,25.3,2.6,
20161124,2.32,25.2,19.6,
20161125,0.50,24.6,19.5,
20161126,3.70,24.6,3.1,
20161127,6.81,23.6,3.2,
20161128,3.58,24.1,18.9,
20161129,0.48,25.9,18.1,
20161130,0.65,25.7,19.2,
20161201,0.01,24.5,21.0,
20161202,0.07,25.0,21.7,
20161203,0.12,25.3,3.7,
20161204,0.42,24.8,19.4,
20161205,0.24,24.8,20.6,
20161206,0.00,24.9,3.4,
20161207,0.00,24.4,19.2,
20161208,0.00,25.1,21.6,
20161209,0.00,25.1,19.0,
20161210,0.00,25.8,2.8,
20161211,0.00,25.6,20.5,
20161212,0.00,26.0,20.7,
20161213,0.93,25.8,21.5,
20161214,0.01,26.8,21.0,
20161215,0.00,26.4,21.0,
20161216,1.19,26.0,21.0,
20161217,0.57,26.3,21.1,
20161218,0.00,26.9,21.5,
20161219,0.29,27.3,21.6,
20161220,0.00,28.0,21.5,
20161221,0.18,28.6,3.8,
20161222,0.00,28.6,21.3,
20161223,0.00,28.7,20.7,
20161224,0.17,28.6,20.9,
20161225,0.07,29.2,21.5,
20161226,0.00,29.0,21.7,
20161227,0.10,27.5,20.8,
20161228,0.74,28.9,21.5,
20161229,0.01,27.2,18.8,
20161230,1.81,26.6,20.7,
20161231,2.55,27.6,21.2,
20170101,4.11,26.7,21.3,
20170102,3.13,26.8,18.5,
20170103,0.31,27.9,3.5,
20170104,0.49,28.6,3.8,
20170105,0.00,29.9,3.4,
20170106,0.00,30.3,3.6,
20170107,0.00,29.1,20.9,
20170108,0.00,28.7,21.4,
20170109,0.00,28.8,20.8,
20170110,2.00,28.9,21.8,
20170111,2.24,28.3,18.7,
20170112,0.00,30.1,20.9,
20170113,0.00,28.7,19.7,
20170114,0.00,28.5,19.9,
20170115,0.00,30.5,21.3,
20170116,0.00,30.6,20.8,
20170117,1.39,30.4,3.7,
20170118,0.19,30.7,21.2,
20170119,0.43,30.2,21.0,
20170120,0.44,30.4,21.2,
20170121,0.13,30.8,20.8,
20170122,5.16,30.8,21.0,
20170123,0.40,30.2,20.1,
20170124,0.72,31.3,21.8,
20170125,0.52,31.7,21.7,
20170126,0.36,31.4,23.1,
20170127,4.98,30.3,22.2,
20170128,1.04,29.8,21.7,
20170129,4.49,28.3,21.3,
20170130,6.85,29.8,18.1,
20170131,2.71,29.5,20.7,
20170201,3.84,29.9,3.3,
20170202,0.30,29.9,3.5,
20170203,1.78,26.4,20.6,
20170204,1.81,26.4,20.1,
20170205,0.72,29.1,18.8,
20170206,0.42,29.4,21.5,
20170207,0.00,30.5,22.0,
20170208,0.38,30.6,22.3,
20170209,0.00,30.7,21.2,
20170210,0.00,30.8,21.3,
20170211,0.00,31.1,20.7,
20170212,0.00,31.8,20.4,
20170213,0.13,32.1,20.3,
20170214,0.00,32.6,3.2,
20170215,0.48,32.5,3.7,
20170216,9.82,32.0,21.2,
20170217,5.46,28.7,18.2,
20170218,8.23,27.9,2.6,
20170219,5.85,27.0,19.2,
20170220,34.91,26.8,2.8,
20170221,0.78,26.4,17.4,
20170222,5.77,26.3,18.9,
20170223,1.03,27.6,16.3,
20170224,18.74,27.1,20.5,
20170225,3.07,26.1,17.0,
20170226,8.30,26.2,18.5,
20170227,4.87,25.7,19.1,
20170228,6.99,25.8,18.8,
20170301,0.76,26.3,17.9,
20170302,1.96,26.4,19.6,
20170303,2.85,26.4,3.5,
20170304,0.73,27.7,19.1,
20170305,6.57,27.2,3.5,
20170306,2.77,28.4,18.2,
20170307,3.41,28.3,3.3,
20170308,1.41,28.1,20.7,
20170309,0.83,27.7,3.9,
20170310,0.34,28.8,19.7,
20170311,0.34,30.0,4.0,
20170312,0.80,29.9,21.5,
20170313,0.29,31.2,21.1,
20170314,0.77,31.1,21.7,
20170315,3.97,28.5,21.3,
20170316,27.23,28.0,21.1,
20170317,2.18,26.8,16.5,
20170318,4.46,28.8,3.6,
20170319,3.48,26.9,3.4,
20170320,1.87,27.6,22.0,
20170321,1.32,27.3,18.3,
20170322,2.04,27.5,3.7,
20170323,2.93,28.4,21.4,
20170324,5.41,26.5,21.3,
20170325,15.50,25.6,22.6,
20170326,0.64,26.6,3.4,
20170327,2.78,27.4,21.4,
20170328,5.81,27.6,22.0,
20170329,2.00,26.6,20.9,
20170330,9.38,26.4,21.6,
20170331,0.38,24.1,18.6,
20170401,0.00,26.8,21.6,
20170402,0.13,27.2,21.6,
20170403,0.07,27.9,22.2,
20170404,0.04,28.2,22.6,
20170405,9.12,26.8,22.0,
20170406,5.13,25.5,20.8,
20170407,22.13,25.0,21.5,
20170408,0.00,25.7,18.9,
20170409,0.01,26.8,21.1,
20170410,0.00,27.3,22.0,
20170411,0.00,26.9,21.4,
20170412,0.00,27.3,20.6,
20170413,0.09,27.3,20.7,
20170414,0.04,27.5,21.1,
20170415,9.09,27.4,20.3,
20170416,12.67,27.3,17.4,
20170417,4.27,25.4,17.2,
20170418,14.34,25.8,16.3,
20170419,16.06,26.2,18.8,
20170420,1.44,27.1,19.5,
20170421,6.62,27.5,19.3,
20170422,11.48,27.3,20.5,
20170423,3.43,26.9,20.2,
20170424,5.01,26.0,19.4,
20170425,0.56,26.0,20.2,
20170426,11.31,27.2,20.1,
20170427,11.07,27.0,20.2,
20170428,18.91,26.8,20.0,
20170429,3.92,25.1,19.4,
20170430,4.00,24.8,18.9,
20170501,2.48,25.2,18.0,
20170502,2.31,26.0,18.9,
20170503,3.98,26.0,18.9,
20170504,13.20,26.3,19.6,
20170505,0.71,26.1,17.6,
20170506,5.64,25.8,20.2,
20170507,2.77,25.8,19.3,
20170508,13.86,25.8,20.2,
20170509,9.37,27.4,19.8,
20170510,2.95,27.0,19.0,
20170511,0.34,26.8,19.9,
20170512,0.46,27.3,20.5,
20170513,2.14,27.1,19.7,
20170514,0.09,27.8,20.4,
20170515,4.21,27.7,19.4,
20170516,1.60,27.1,19.2,
20170517,0.84,26.6,20.9,
20170518,11.00,27.6,19.9,
20170519,0.04,27.3,18.4,
20170520,0.17,26.9,20.0,
20170521,7.05,26.9,20.1,
20170522,6.24,27.0,19.8,
20170523,0.38,27.9,19.5,
20170524,0.02,27.2,19.3,
20170525,0.00,27.9,19.3,
20170526,4.42,27.6,20.4,
20170527,1.25,27.7,20.5,
20170528,0.00,25.9,20.2,
20170529,0.00,27.6,20.3,
20170530,32.59,27.4,20.9,
20170531,2.71,27.1,17.0,
20170601,5.90,27.0,19.8,
20170602,2.61,27.9,20.2,
20170603,0.94,28.3,19.9,
20170604,0.00,27.9,20.7,
20170605,0.00,28.6,20.3,
20170606,0.53,28.8,20.9,
20170607,1.24,29.4,20.8,
20170608,3.42,28.6,18.8,
20170609,0.02,28.5,20.4,
20170610,0.01,29.0,20.6,
20170611,1.81,29.0,20.9,
20170612,0.21,28.7,19.6,
20170613,3.23,28.5,20.4,
20170614,5.08,27.1,20.2,
20170615,5.72,27.1,21.3,
20170616,0.40,28.3,18.6,
20170617,0.93,27.2,20.7,
20170618,2.08,27.7,20.4,
20170619,0.37,28.2,20.2,
20170620,0.14,28.5,19.4,
20170621,0.09,28.1,19.6,
20170622,4.35,28.2,19.0,
20170623,9.96,28.2,19.2,
20170624,0.80,28.5,20.2,
20170625,7.06,27.4,19.8,
20170626,0.18,27.6,19.8,
20170627,1.70,28.6,19.3,
20170628,6.56,28.2,20.0,
20170629,4.45,27.3,18.8,
20170630,1.94,27.5,19.2,
20170701,0.85,27.5,18.9,
20170702,0.32,27.4,19.4,
20170703,1.25,26.1,19.6,
20170704,0.87,26.5,19.7,
20170705,2.35,26.9,18.4,
20170706,0.45,27.0,16.9,
20170707,0.00,27.7,18.4,
20170708,0.00,27.5,17.5,
20170709,0.00,26.2,17.9,
20170710,0.00,26.3,17.2,
20170711,0.00,26.1,18.4,
20170712,0.23,25.6,17.3,
20170713,0.80,26.4,17.6,
20170714,0.00,26.5,19.2,
20170715,2.10,27.4,18.8,
20170716,6.23,26.8,16.6,
20170717,1.21,27.9,19.1,
20170718,0.40,29.0,19.3,
20170719,0.00,27.6,17.8,
20170720,0.00,26.8,18.7,
20170721,0.89,27.4,18.8,
20170722,1.49,27.1,19.1,
20170723,5.54,26.8,16.9,
20170724,2.18,26.0,18.5,
20170725,19.05,25.6,16.4,
20170726,0.00,25.5,18.1,
20170727,1.86,25.7,17.1,
20170728,2.32,25.9,18.6,
20170729,0.60,26.3,18.7,
20170730,0.89,27.3,18.1,
20170731,7.64,26.4,18.9,
20170801,1.74,26.5,19.0,
20170802,1.94,25.1,19.5,
20170803,5.59,26.9,20.7,
20170804,49.66,26.7,20.4,
20170805,1.18,27.2,21.0,
20170806,29.41,27.2,20.2,
20170807,20.37,26.3,20.0,
20170808,4.42,26.4,19.6,
20170809,4.41,25.2,18.5,
20170810,2.97,25.4,20.1,
20170811,4.09,24.3,19.7,
20170812,0.62,26.3,20.4,
20170813,0.72,25.9,18.8,
20170814,1.57,26.3,20.1,
20170815,0.52,26.7,19.3,
20170816,4.24,27.2,20.5,
20170817,2.73,26.6,20.2,
20170818,2.20,26.0,20.3,
20170819,0.15,27.2,18.6,
20170820,0.48,27.4,19.6,
20170821,1.95,27.1,19.5,
20170822,2.04,27.1,20.5,
20170823,0.26,26.5,19.0,
20170824,2.25,26.8,19.3,
20170825,33.89,27.8,19.7,
20170826,1.29,27.4,19.5,
20170827,1.30,27.0,19.5,
20170828,0.36,26.3,18.0,
20170829,2.16,25.8,19.7,
20170830,1.60,24.8,19.6,
20170831,7.34,26.0,20.1,
20170901,0.48,24.9,3.7,
20170902,17.11,25.2,3.6,
20170903,5.73,26.0,19.8,
20170904,0.88,24.8,17.3,
20170905,1.92,25.9,19.1,
20170906,1.83,26.9,19.1,
20170907,0.00,26.6,17.6,
20170908,0.73,27.0,19.8,
20170909,1.83,27.6,18.9,
20170910,0.49,26.9,17.9,
20170911,0.00,26.6,18.5,
20170912,6.10,27.7,19.3,
20170913,7.76,28.4,18.5,
20170914,1.44,25.7,17.3,
20170915,4.63,25.5,18.1,
20170916,8.27,27.0,18.6,
20170917,13.33,27.6,18.5,
20170918,6.52,27.3,17.0,
20170919,1.67,26.6,17.9,
20170920,3.85,27.2,17.6,
20170921,0.17,26.4,17.3,
20170922,3.47,26.8,16.1,
20170923,0.00,28.2,18.1,
20170924,0.02,27.4,18.0,
20170925,2.75,26.4,18.3,
20170926,1.05,26.9,18.3,
20170927,0.01,27.3,18.3,
20170928,1.71,28.3,19.3,
20170929,0.23,26.9,21.2,
20170930,0.56,26.5,20.2,
20171001,1.34,25.5,19.5,
20171002,1.39,27.8,21.1,
20171003,0.30,28.9,21.2,
20171004,0.14,29.3,20.3,
20171005,0.01,28.9,21.1,
20171006,1.56,29.1,20.0,
20171007,0.00,28.5,18.6,
20171008,1.44,29.2,20.9,
20171009,5.63,28.8,20.6,
20171010,4.80,25.7,20.9,
20171011,4.05,26.4,20.5,
20171012,27.13,26.3,20.7,
20171013,5.25,27.0,17.0,
20171014,5.71,28.0,19.2,
20171015,39.97,27.0,3.6,
20171016,3.48,28.1,18.6,
20171017,3.96,29.1,17.7,
20171018,5.90,28.7,17.9,
20171019,19.08,25.4,3.7,
20171020,4.26,26.1,16.8,
20171021,4.32,26.7,19.1,
20171022,0.00,27.2,18.6,
20171023,0.63,28.8,3.5,
20171024,1.05,28.3,20.8,
20171025,0.24,29.5,3.7,
20171026,4.36,27.9,18.7,
20171027,1.79,27.3,20.6,
20171028,2.18,27.6,3.7,
20171029,2.07,27.6,20.7,
20171030,0.00,27.8,20.6,
20171031,0.65,28.3,18.7,
20171101,0.51,28.3,19.9,
20171102,1.37,28.1,20.5,
20171103,4.94,26.8,20.9,
20171104,44.24,27.3,19.9,
20171105,0.00,24.2,19.6,
20171106,22.69,26.3,19.5,
20171107,12.32,23.0,17.0,
20171108,1.28,25.5,16.8,
20171109,1.19,26.3,18.3,
20171110,0.44,26.1,18.1,
20171111,3.16,21.9,18.5,
20171112,2.15,24.5,18.7,
20171113,0.00,25.5,18.8,
20171114,1.54,25.3,18.7,
20171115,0.00,26.5,18.4,
20171116,0.01,26.9,19.3,
20171117,0.18,26.7,19.0,
20171118,0.15,27.5,18.8,
20171119,1.47,28.0,19.6,
20171120,0.59,27.1,18.5,
20171121,2.00,27.9,19.0,
20171122,3.09,27.4,19.3,
20171123,2.85,26.4,19.5,
20171124,6.04,25.2,3.2,
20171125,32.59,24.0,18.3,
20171126,0.00,24.8,18.4,
20171127,0.08,26.2,18.8,
20171128,0.00,26.1,20.6,
20171129,0.03,25.7,20.3,
20171130,3.97,25.5,20.5,
20171201,0.00,25.3,19.4,
20171202,5.74,25.3,19.0,
20171203,4.67,26.1,20.1,
20171204,1.69,26.4,20.6,
20171205,0.53,26.1,19.4,
20171206,3.48,26.4,21.7,
20171207,0.00,26.9,21.3,
20171208,1.47,26.1,21.9,
20171209,2.69,25.5,21.1,
20171210,5.35,26.2,21.1,
20171211,2.93,26.3,20.9,
20171212,1.04,27.5,20.5,
20171213,1.66,27.4,20.6,
20171214,0.00,28.6,21.6,
20171215,0.49,28.5,21.1,
20171216,4.90,28.8,20.9,
20171217,1.41,29.0,20.5,
20171218,1.95,28.6,20.2,
20171219,3.30,28.8,20.8,
20171220,1.52,28.0,19.8,
20171221,1.03,28.3,17.7,
20171222,0.72,28.5,19.7,
20171223,0.63,27.6,20.3,
20171224,0.27,28.3,20.6,
20171225,7.13,28.9,21.0,
20171226,0.09,28.2,20.2,
20171227,0.09,28.6,19.8,
20171228,0.09,28.7,20.1,
20171229,1.15,29.1,21.2,
20171230,0.00,28.0,20.0,
20171231,2.32,27.0,19.3,
20180101,1.85,24.5,18.2,
20180102,1.11,26.7,17.9,
20180103,2.85,25.2,19.0,
20180104,0.65,25.4,18.6,
20180105,1.60,25.7,18.7,
20180106,0.00,26.3,20.3,
20180107,1.53,26.5,19.1,
20180108,0.00,27.4,19.6,
20180109,0.40,27.9,19.7,
20180110,3.24,27.3,19.1,
20180111,2.96,27.0,20.6,
20180112,2.02,26.7,19.6,
20180113,6.71,26.9,18.5,
20180114,0.13,24.8,18.0,
20180115,2.16,25.7,18.4,
20180116,4.45,26.2,18.6,
20180117,2.00,27.1,19.1,
20180118,0.00,27.0,19.0,
20180119,6.84,27.4,19.4,
20180120,7.69,26.1,19.8,
20180121,0.42,27.9,18.4,
20180122,1.23,28.7,18.3,
20180123,0.26,27.5,18.5,
20180124,7.97,27.4,19.4,
20180125,5.49,24.7,18.4,
20180126,0.09,25.9,18.4,
20180127,0.20,27.0,18.5,
20180128,0.00,28.3,17.7,
20180129,0.15,28.7,19.4,
20180130,0.50,27.9,19.8,
20180131,0.05,26.9,20.0,
20180201,0.00,30.2,20.2,
20180202,0.18,30.7,19.6,
20180203,0.00,31.2,19.7,
20180204,0.00,31.0,19.6,
20180205,0.10,32.3,21.4,
20180206,0.82,31.2,22.0,
20180207,0.00,31.0,21.9,
20180208,0.41,30.7,20.4,
20180209,0.01,30.9,19.5,
20180210,0.00,32.1,19.9,
20180211,0.00,31.8,19.8,
20180212,0.00,31.3,20.4,
20180213,0.00,32.0,21.2,
20180214,0.31,32.0,21.9,
20180215,0.00,32.5,22.3,
20180216,0.00,32.4,22.0,
20180217,0.32,32.1,22.1,
20180218,0.16,32.2,22.2,
20180219,0.00,31.5,22.2,
20180220,3.21,30.3,22.9,
20180221,0.00,29.5,22.4,
20180222,0.65,29.3,21.5,
20180223,1.00,29.1,20.9,
20180224,0.28,27.6,19.9,
20180225,5.37,27.4,19.6,
20180226,7.66,27.9,19.9,
20180227,0.36,27.6,20.3,
20180228,14.19,26.4,20.1,
20180301,8.01,23.3,17.8,
20180302,2.88,25.3,19.7,
20180303,8.19,26.4,19.6,
20180304,9.64,25.9,18.1,
20180305,2.79,26.3,18.8,
20180306,0.00,27.1,22.1,
20180307,1.75,27.9,19.1,
20180308,3.15,29.0,18.6,
20180309,3.44,29.3,21.5,
20180310,0.01,29.4,19.6,
20180311,0.22,24.7,3.9,
20180312,5.56,26.7,3.6,
20180313,1.72,26.1,21.4,
20180314,1.20,27.2,3.0,
20180315,4.95,22.7,2.9,
20180316,2.60,25.6,20.2,
20180317,4.14,27.6,20.0,
20180318,10.94,28.1,3.8,
20180319,16.41,27.7,18.7,
20180320,18.49,27.3,18.6,
20180321,6.22,26.1,15.9,
20180322,2.44,27.0,18.6,
20180323,6.57,27.6,18.4,
20180324,5.49,27.3,19.7,
20180325,4.41,26.8,19.3,
20180326,0.74,27.3,18.5,
20180327,2.54,27.6,19.7,
20180328,5.34,27.2,3.9,
20180329,0.24,26.6,16.6,
20180330,5.18,27.1,18.1,
20180331,4.16,27.4,18.6,
20180401,1.99,27.6,19.1,
20180402,4.83,25.9,20.4,
20180403,8.80,25.9,19.9,
20180404,5.48,24.6,18.8,
20180405,2.12,24.6,18.8,
20180406,2.62,25.3,18.3,
20180407,6.50,24.6,19.7,
20180408,9.84,24.6,18.9,
20180409,2.06,25.2,17.7,
20180410,4.78,25.8,18.3,
20180411,6.88,24.8,19.3,
20180412,6.02,25.2,19.1,
20180413,33.25,24.1,18.9,
20180414,22.34,22.6,18.6,
20180415,12.56,25.1,17.7,
20180416,20.98,24.6,19.1,
20180417,7.89,24.7,18.7,
20180418,0.00,25.8,18.9,
20180419,0.06,26.8,18.9,
20180420,1.92,27.1,19.6,
20180421,0.76,26.6,19.4,
20180422,3.23,26.4,18.6,
20180423,0.39,26.2,19.5,
20180424,5.63,24.6,19.3,
20180425,41.71,26.7,18.5,
20180426,9.16,25.5,19.5,
20180427,14.59,26.1,19.0,
20180428,19.14,27.0,19.8,
20180429,33.21,26.3,19.8,
20180430,5.08,26.4,19.7,
20180501,9.76,26.5,15.0,
20180502,0.09,25.9,14.5,
20180503,3.60,26.4,14.7,
20180504,3.27,26.4,15.3,
20180505,6.36,25.9,15.2,
20180506,0.02,25.8,15.1,
20180507,3.04,25.8,15.3,
20180508,8.72,26.1,15.3,
20180509,11.55,26.5,14.9,
20180510,5.76,26.8,14.9,
20180511,0.05,26.9,14.8,
20180512,5.13,26.7,15.3,
20180513,9.50,26.6,16.5,
20180514,13.23,26.6,15.0,
20180515,16.66,24.3,14.5,
20180516,6.99,23.6,14.4,
20180517,5.36,25.9,15.0,
20180518,0.20,26.1,13.5,
20180519,0.00,25.4,13.9,
20180520,13.14,25.7,14.9,
20180521,16.47,26.0,14.7,
20180522,5.07,25.2,15.3,
20180523,0.00,25.7,14.9,
20180524,0.00,25.7,13.8,
20180525,9.49,25.8,14.2,
20180526,2.79,26.1,14.9,
20180527,0.02,25.9,14.7,
20180528,1.06,26.0,11.3,
20180529,0.95,25.4,2.0,
20180530,5.91,25.8,2.0,
20180531,0.02,26.1,14.8,
20180601,5.15,26.4,18.5,
20180602,2.68,26.7,19.1,
20180603,8.98,26.7,17.7,
20180604,10.73,26.2,19.0,
20180605,0.89,25.4,15.6,
20180606,1.09,25.4,17.7,
20180607,8.20,25.9,17.6,
20180608,0.00,26.4,17.1,
20180609,0.00,25.7,17.6,
20180610,3.78,26.6,18.7,
20180611,1.44,26.7,17.3,
20180612,0.36,26.7,18.5,
20180613,0.03,26.4,17.6,
20180614,0.00,26.5,17.5,
20180615,0.00,26.7,17.5,
20180616,0.04,27.1,19.0,
20180617,0.00,27.6,18.4,
20180618,6.61,27.7,18.1,
20180619,7.61,26.8,16.4,
20180620,13.84,26.5,16.8,
20180621,1.78,26.1,16.6,
20180622,1.31,26.6,16.1,
20180623,0.00,27.2,18.5,
20180624,0.00,27.3,18.7,
20180625,6.71,27.4,18.1,
20180626,2.98,26.8,18.8,
20180627,0.01,26.6,18.0,
20180628,0.00,26.9,18.5,
20180629,0.00,27.1,18.9,
20180630,0.00,27.3,18.9,
20180701,2.39,27.5,19.7,
20180702,0.57,26.1,21.4,
20180703,1.05,27.2,19.1,
20180704,0.24,25.8,19.5,
20180705,0.06,26.4,19.4,
20180706,0.00,26.5,18.1,
20180707,0.00,26.8,17.2,
20180708,1.57,26.1,17.4,
20180709,0.59,26.7,19.6,
20180710,0.65,26.7,20.1,
20180711,0.00,23.7,18.7,
20180712,1.87,26.5,18.3,
20180713,0.00,26.4,18.8,
20180714,0.00,26.2,19.9,
20180715,0.00,27.2,19.1,
20180716,0.01,26.6,18.7,
20180717,0.00,27.3,17.2,
20180718,0.01,27.0,19.0,
20180719,1.53,28.0,20.6,
20180720,0.18,28.2,21.4,
20180721,0.36,27.8,20.9,
20180722,0.97,28.3,19.4,
20180723,0.59,26.6,20.9,
20180724,1.20,25.6,22.5,
20180725,1.05,27.6,19.1,
20180726,0.01,26.4,21.7,
20180727,1.97,27.0,21.9,
20180728,0.82,27.5,21.1,
20180729,0.18,27.7,19.9,
20180730,2.28,26.4,23.6,
20180731,0.00,28.1,23.5,
20180801,4.99,25.4,25.6,
20180802,0.80,25.9,22.2,
20180803,2.63,25.7,23.2,
20180804,0.89,26.7,23.7,
20180805,1.59,26.4,23.2,
20180806,0.87,26.1,24.3,
20180807,0.58,26.2,23.4,
20180808,0.03,26.3,23.4,
20180809,0.16,27.8,23.4,
20180810,1.88,27.2,22.7,
20180811,1.37,27.9,21.8,
20180812,0.11,26.7,22.4,
20180813,0.00,26.4,22.0,
20180814,0.02,25.1,20.9,
20180815,0.00,27.4,22.1,
20180816,0.09,27.1,21.4,
20180817,0.00,27.2,22.9,
20180818,0.02,26.7,21.6,
20180819,4.54,26.3,23.4,
20180820,2.22,25.9,22.1,
20180821,14.04,25.2,23.3,
20180822,6.72,26.7,22.8,
20180823,14.52,24.8,23.2,
20180824,7.13,22.8,21.9,
20180825,2.45,22.7,20.8,
20180826,3.48,25.9,19.8,
20180827,1.57,23.7,22.1,
20180828,4.22,26.2,20.5,
20180829,2.08,23.2,22.0,
20180830,0.00,26.0,22.6,
20180831,0.38,25.8,22.8,
20180901,0.00,28.2,22.8,
20180902,5.83,28.4,22.7,
20180903,0.00,26.7,23.0,
20180904,8.51,26.4,22.1,
20180905,2.60,27.1,22.2,
20180906,2.75,29.4,21.3,
20180907,0.98,29.3,21.1,
20180908,0.00,29.1,20.6,
20180909,3.66,29.6,22.0,
20180910,3.45,29.2,22.4,
20180911,0.02,30.0,23.9,
20180912,3.71,27.6,23.0,
20180913,2.66,28.1,22.6,
20180914,7.91,28.7,23.2,
20180915,0.13,29.3,23.0,
20180916,1.38,29.4,23.6,
20180917,9.88,29.3,23.5,
20180918,4.78,30.7,22.8,
20180919,2.85,28.3,24.8,
20180920,0.28,29.0,24.2,
20180921,0.00,30.1,21.1,
20180922,0.02,30.2,21.4,
20180923,2.73,29.9,23.5,
20180924,0.07,29.3,21.9,
20180925,5.70,30.6,23.0,
20180926,0.75,30.2,24.2,
20180927,0.01,30.9,23.3,
20180928,4.75,30.2,22.4,
20180929,2.69,29.5,21.5,
20180930,1.70,29.8,22.3,
20181001,0.53,29.7,19.8,
20181002,1.52,30.3,21.2,
20181003,3.36,29.9,21.4,
20181004,6.06,29.9,20.4,
20181005,0.00,30.8,19.4,
20181006,0.27,29.9,19.7,
20181007,1.66,30.1,20.4,
20181008,1.54,28.3,19.8,
20181009,0.12,28.3,18.1,
20181010,0.87,27.7,19.4,
20181011,0.43,28.8,18.7,
20181012,1.05,28.1,19.0,
20181013,3.73,29.2,18.0,
20181014,8.20,25.6,19.3,
20181015,1.28,28.1,17.7,
20181016,2.47,28.6,18.2,
20181017,1.85,29.1,19.3,
20181018,3.75,27.9,18.5,
20181019,10.40,27.1,18.4,
20181020,0.72,26.2,17.3,
20181021,0.89,30.0,18.0,
20181022,0.30,29.4,17.9,
20181023,0.26,28.5,17.7,
20181024,1.09,29.0,17.4,
20181025,3.09,28.2,19.6,
20181026,2.02,29.1,17.0,
20181027,17.96,27.7,18.1,
20181028,0.02,27.6,17.7,
20181029,4.52,28.8,16.7,
20181030,3.22,27.4,19.5,
20181031,0.27,27.5,19.1,
20181101,4.79,27.7,18.8,
20181102,6.34,27.7,19.2,
20181103,0.74,27.9,18.6,
20181104,0.72,28.2,17.9,
20181105,0.33,27.2,17.9,
20181106,0.31,28.8,18.2,
20181107,0.55,30.5,18.2,
20181108,4.84,28.9,18.3,
20181109,3.50,28.3,18.6,
20181110,3.13,26.7,18.9,
20181111,3.37,26.8,19.0,
20181112,0.00,29.0,17.2,
20181113,0.34,28.7,18.4,
20181114,0.00,29.3,17.4,
20181115,0.00,29.3,18.7,
20181116,0.00,29.5,18.6,
20181117,3.61,28.1,19.0,
20181118,0.32,27.6,19.0,
20181119,1.29,27.8,17.7,
20181120,1.53,28.8,18.9,
20181121,0.01,27.6,17.5,
20181122,0.08,28.2,18.3,
20181123,0.00,28.3,19.1,
20181124,0.00,28.9,19.1,
20181125,0.00,29.3,18.5,
20181126,0.00,28.4,18.7,
20181127,0.64,29.3,17.8,
20181128,3.21,30.0,19.0,
20181129,0.09,29.8,19.4,
20181130,0.00,29.8,19.9,
20181201,0.24,28.6,19.3,
20181202,1.44,27.9,20.5,
20181203,0.00,29.1,23.4,
20181204,4.82,26.8,20.1,
20181205,8.21,28.0,19.6,
20181206,0.00,28.3,20.0,
20181207,7.22,30.0,20.0,
20181208,4.17,26.8,21.1,
20181209,20.75,25.2,19.5,
20181210,12.51,23.6,19.2,
20181211,33.23,24.7,19.6,
20181212,2.10,26.0,18.6,
20181213,1.70,26.2,18.8,
20181214,3.98,27.5,19.3,
20181215,1.28,26.3,19.7,
20181216,0.06,27.1,19.1,
20181217,0.00,27.4,19.7,
20181218,1.89,28.5,19.2,
20181219,2.30,23.8,20.8,
20181220,6.82,27.5,20.4,
20181221,7.09,27.2,20.1,
20181222,2.99,27.9,20.0,
20181223,3.67,27.7,20.1,
